Paper_Link,Year,Composition,A_site,B_site,T,σ,κ,S,zT,Z_A,Z_B,IE_A,IE_B,EN_A,EN_B,EA_A,EA_B,AD_A,AD_B,IR_A,IR_B,MP_A,MP_B,BP_A,BP_B,HE_A,HE_B,HF_A,HF_B,IR_X,Tf,Of
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,402.0,0.0466186,0.981624917600528,178.232716024331,,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,425.0,0.0512762,0.975906394199078,161.357645950448,0.0035436647290648,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,460.0,0.0612411,,132.986700712202,0.0042224904518408,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,507.0,0.0770778,0.978505723017919,98.1846988864909,0.0043870934912641,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,550.0,0.0933952,,,0.0037443350527465,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,598.0,0.1191522,1.02919263498532,42.767567450259,0.0025629505925856,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,609.0,0.1303839,1.03958995026068,,0.0023396740830327,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,636.0,,,29.0298005439146,0.0013939240630063,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,642.0,0.1584501,1.07260142625996,,,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,675.0,0.1869131,1.0856310482334,16.3415901548325,0.0007703541203373,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,709.0,0.2309038,1.15759947863606,10.2299730682666,0.00021916794743,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,739.0,0.2770897,1.21010592077665,5.5186589160827,0.0001127170142615,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,806.0,0.4130443,1.33513363696291,-0.865141042919163,5.76665493229808e-05,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,818.0,0.00420026,1.35774779768682,,,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0,Pr0.9Sr0.1MnO3,"Pr, Sr",Mn,850.0,0.5034308,1.43234853478756,-2.975427890314,7.08194166587975e-05,56.9,25.0,529.25,717.3,1.112,1.55,84.203,0.0,6.3597,7.21,100.9,83.0,915.6,1246.0,3305.9,2061.0,374.11,221.0,7.001,13.2,140.0,0.763980946461078,0.5928571428571429
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,207.0,0.0115708,,487.026533858619,2.53305964043812e-05,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,225.0,0.0127798,,461.089207163778,8.78360393932742e-07,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,290.0,0.0169747,,315.497748436205,2.53305964043812e-05,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,305.0,0.0180857,,298.022193732516,6.33709548627515e-05,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,352.0,0.021334,,233.390898801683,0.0002076124567474,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,363.0,0.0220565,,226.208590281886,0.0002076124567474,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,385.0,0.0236637,,208.412187374712,0.0002595155709342,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,413.0,0.0256213,,194.374451379407,0.0002595155709342,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,495.0,,,161.838674479294,0.0008823529411764,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,545.0,0.0403385,,147.853492181689,0.0019204152249135,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,577.0,0.0454878,,142.017416922371,0.0026989619377162,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,612.0,0.0499582,,138.763780884901,0.0042560553633218,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,693.0,,,134.692217490122,0.0090830449826989,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,745.0,0.0694281,,135.306645622805,0.0133910034602076,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,792.0,0.0755211,,136.478671485105,0.0180103806228374,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
10.1007/s11664-017-5366-3,2017.0, Pr0.9Sr0.1FeO3,"Pr, Sr",Fe,840.0,0.0799019,,139.529155534286,0.0224221453287197,56.9,26.0,529.25,762.4,1.112,1.83,84.203,15.7,6.3597,7.87,100.9,78.5,915.6,1538.0,3305.9,2862.0,374.11,347.0,7.001,13.8,140.0,0.7797151078298415,0.5607142857142857
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,365.0,38.01316,2.65439584513252,,0.0050046834267137,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,408.0,44.10518,,102.006254267801,0.0083537622345711,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,466.0,55.51446,2.60899861654272,118.027189769694,0.0137419271349793,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,501.0,59.97263,2.58967461613724,,0.0197158839612379,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,512.0,61.90998,2.58189199303156,129.818508545947,0.0221581121450663,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,555.0,66.79782,2.55623478960833,140.400199775394,0.0296924775706569,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,578.0,69.20245,2.53696039035969,145.926137421769,0.0329084303284662,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,592.0,69.87805,2.54138327989955,147.224352483447,0.0362695330622748,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,606.0,70.79814,2.53912595918366,149.816630067043,0.0388502151621736,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,619.0,71.79719,2.53859620809063,152.520970024362,0.0414170518704653,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,644.0,72.31187,2.53309794460749,155.656193742628,,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,682.0,73.36326,2.53348147412708,161.714530697126,0.0516583815391839,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,708.0,,,166.001969157232,0.0571241541703858,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,712.0,73.04233,2.52215685495262,,,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,751.0,72.60241,2.51849617973488,,0.0644785295050848,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,765.0,72.23792,2.5166410546633,,0.0670292250297939,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,838.0,70.15312,2.47524691984005,181.067551523993,0.0794800113113177,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,852.0,69.81375,2.46662875927235,183.24916478084,0.0818308599105395,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,865.0,69.04806,2.45525187333026,185.382783420255,0.0849099949455594,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,940.0,66.54576,2.39448155459416,190.098961243197,,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1016/j.jmst.2021.05.016,2022.0,Ca0.2Sr0.2Ba0.2La0.2Pb0.2TiO3,"Ca, Sr, Ba, La, Pb",Ti,1052.0,62.17968,2.22875564794022,198.633668925897,0.116904104825159,50.6,22.0,579.18,658.8,1.254,1.54,20.894,7.6,5.038400000000001,4.51,115.0,74.5,718.6999999999999,1668.0,1984.2,3287.0,203.12,425.0,7.246,14.15,140.0,0.8407434150008407,0.5321428571428571
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,101.0,4178.113987,9.8671457080296,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,103.0,4164.919168,9.98630343421529,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,107.0,4148.179915,9.8966781759028,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,109.0,4133.733035,9.94391995890404,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,113.0,4119.386434,10.0157074202519,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,116.0,4113.675638,9.93134073996652,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,120.0,4079.039607,10.0018956228158,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,123.0,4063.677743,9.95398107503277,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,126.0,4045.671327,9.99112150308833,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,129.0,4031.243763,9.93409392217968,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,142.0,3923.311585,9.99456298085478,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,145.0,3908.454631,10.0114308105474,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,148.0,3890.51908,9.89873388528863,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,151.0,3867.699542,9.92979895792715,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,164.0,3746.827547,9.96292891722554,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,170.0,3707.040291,9.87317517707643,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,174.0,3683.456653,9.92550399367461,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,184.0,3591.504895,9.93344845390526,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,200.0,3462.227875,9.90974661414128,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
https://doi.org/10.1021/acs.inorgchem.9b00248,2019.0,NaWO3,Na,W,225.0,,9.72085139431444,,,11.0,74.0,495.8,770.0,0.93,2.36,52.8,78.6,0.968,19.25,102.0,66.0,97.79,3422.0,883.0,5555.0,96.96,824.0,2.64,35.0,140.0,0.8308043009571415,0.4714285714285714
